timestamp,source_ip,dest_ip,protocol,port,bytes,packets,duration,is_attack,attack_type
2025-01-01 00:06:21.015028,192.168.122.122,10.0.202.203,UDP,62637,1415.1385960466725,76,3.542538935642038,0,
2025-01-01 12:17:54.015066,192.168.103.12,10.0.131.140,TCP,52832,1515.5289080287966,92,7.675379035955292,0,
2024-12-31 21:28:00.015105,192.168.243.251,10.0.103.79,TCP,10141,1409.5609930297155,94,23.44914963827444,0,
2024-12-31 22:17:49.015145,192.168.61.193,10.0.130.91,UDP,8385,1631.2725424070345,21,0.5571583810468276,0,
2024-12-31 21:01:04.015183,192.168.59.57,10.0.157.204,TCP,20995,1617.94666665344,31,2.348387888575937,0,
2024-12-31 18:23:43.015222,192.168.52.7,10.0.207.183,UDP,40823,1717.9794666734595,95,58.12431412204248,0,
2024-12-31 16:08:48.015261,192.168.142.59,10.0.79.60,TCP,19859,598.1942061671396,28,0.5837839446258938,0,
2025-01-01 00:17:09.015299,192.168.140.189,10.0.120.218,TCP,41637,1426.1625730908147,32,44.292150036121946,0,
2025-01-01 10:40:16.015338,192.168.67.100,10.0.164.3,TCP,62110,1344.6084049511742,25,5.551107027363931,0,
2025-01-01 04:28:10.015379,192.168.37.143,10.0.46.163,ICMP,5333,1278.0616363376278,3,27.68038624059014,0,
2024-12-31 21:49:54.015419,192.168.127.102,10.0.45.219,TCP,28132,1491.106173338299,18,47.81208317328231,0,
2025-01-01 08:36:32.015460,192.168.210.213,10.0.99.190,UDP,12503,2212.8365262631255,28,7.722255873275403,0,
2024-12-31 21:38:44.015499,192.168.163.224,10.0.222.72,TCP,61349,1274.7437109780421,86,36.581231359820585,0,
2025-01-01 04:35:48.015539,192.168.62.156,10.0.209.200,TCP,53025,1139.2935652962092,98,6.421500163792116,0,
2025-01-01 03:24:55.015584,192.168.24.254,10.0.75.83,TCP,64579,1286.743619236113,71,2.3718552915353293,0,
2024-12-31 19:28:57.015626,192.168.3.200,10.0.214.93,TCP,36869,1757.2907085760974,42,11.766207146731668,0,
2025-01-01 03:29:44.015668,192.168.241.192,10.0.135.211,TCP,32644,1135.9709036761328,78,12.71790260187354,0,
2024-12-31 21:24:54.015708,192.168.66.214,10.0.137.152,TCP,56896,1166.0427227043706,17,5.089957167542119,0,
2024-12-31 17:59:02.015747,192.168.92.2,10.0.114.231,TCP,33305,1815.1205135994594,3,34.482772049086286,0,
2025-01-01 01:18:11.015797,192.168.74.42,10.0.196.237,UDP,9098,1405.5374428782807,37,40.17791178576995,0,
2024-12-31 20:00:52.015841,192.168.128.171,10.0.200.33,TCP,29798,1058.8726365499333,58,8.801636190651504,0,
2025-01-01 05:54:23.015883,192.168.89.44,10.0.123.188,ICMP,1419,940.7291433001039,34,81.6043152986409,0,
2024-12-31 17:45:38.015923,192.168.141.172,10.0.162.183,UDP,45014,1702.9581895304518,26,84.80086182066738,0,
2024-12-31 22:04:05.015963,192.168.170.151,10.0.70.88,UDP,15022,1963.095293422993,13,0.0230169725043369,0,
2025-01-01 14:28:19.016039,192.168.23.13,10.0.170.145,TCP,15257,1110.3904801497592,66,2.472912877952256,0,
2025-01-01 02:49:16.016126,192.168.139.7,10.0.148.3,TCP,2961,335.8843337506885,30,5.575412119516679,0,
2025-01-01 05:02:12.016195,192.168.152.217,10.0.231.4,ICMP,42365,905.7259436509057,46,8.97386586289924,0,
2025-01-01 06:26:11.016239,192.168.59.28,10.0.157.136,UDP,20784,1790.8923766061594,21,12.490585668003625,0,
2024-12-31 20:59:29.016281,192.168.110.115,10.0.124.226,TCP,21155,787.5629864998244,17,21.290413389792512,0,
2024-12-31 16:00:08.016321,192.168.38.159,10.0.167.25,UDP,18735,1818.1726289923508,40,0.20113223455246537,0,
2025-01-01 06:06:50.016364,192.168.77.151,10.0.237.9,TCP,17285,1504.3010406123124,74,0.7837000792835457,0,
2025-01-01 06:57:58.016405,192.168.170.198,10.0.190.41,TCP,25775,713.8860928314853,83,88.58037439958206,0,
2025-01-01 04:05:53.016446,192.168.59.190,10.0.196.27,TCP,19398,1742.3332944006222,30,19.350153357271825,0,
2025-01-01 08:23:30.016486,192.168.78.154,10.0.150.125,ICMP,59651,1449.8245834459765,59,8.0894505901278,0,
2025-01-01 10:17:39.016526,192.168.246.90,10.0.24.123,TCP,11398,2390.2470148536777,26,0.049053901017995616,0,
2024-12-31 19:04:58.016564,192.168.18.8,10.0.95.11,TCP,32195,1080.5237561760407,34,76.81812050016437,0,
2024-12-31 23:43:37.016603,192.168.62.24,10.0.58.22,TCP,35661,254.0226554793394,84,18.105043659330455,0,
2024-12-31 21:24:19.016644,192.168.181.158,10.0.87.253,TCP,5149,1193.1109100758538,36,8.449660598306327,0,
2025-01-01 11:25:33.016683,192.168.77.98,10.0.83.4,UDP,49808,1298.2009037342393,76,22.25684377455853,0,
2025-01-01 00:43:54.016723,192.168.120.64,10.0.130.6,ICMP,4394,1830.956611600835,4,7.891309842122538,0,
2025-01-01 08:53:01.016764,192.168.86.104,10.0.155.130,TCP,52651,1250.1530495376912,97,3.4684587493858428,0,
2025-01-01 14:28:13.016816,192.168.230.76,10.0.66.70,UDP,25437,1864.8259073006795,20,71.6236509877789,0,
2024-12-31 15:50:13.016860,192.168.71.105,10.0.162.38,TCP,61323,1847.133180731662,61,10.556538178945853,0,
2025-01-01 10:21:35.016903,192.168.28.62,10.0.13.25,TCP,49487,1236.989530714267,16,12.016112895785355,0,
2024-12-31 22:33:11.016944,192.168.72.108,10.0.106.64,TCP,61889,709.6475980465533,45,51.80029639530113,0,
2025-01-01 04:11:36.016986,192.168.170.66,10.0.90.46,TCP,12547,1469.9849882090498,70,19.501056076706163,0,
2025-01-01 00:01:13.017026,192.168.130.86,10.0.163.188,UDP,49837,1493.6259589344788,70,20.12969373344782,0,
2024-12-31 23:50:41.017066,192.168.63.9,10.0.130.4,TCP,49505,1653.4346280935363,42,12.183057375968794,0,
2025-01-01 11:19:42.017105,192.168.81.188,10.0.198.106,TCP,10571,2026.8718218161712,27,10.927404160332966,0,
2024-12-31 23:50:06.017146,192.168.58.181,10.0.131.223,TCP,4994,701.1242984451346,92,1.1570919240413549,0,
2024-12-31 15:53:18.017186,192.168.166.180,10.0.228.40,TCP,27048,671.1748703981734,23,19.620829414383973,0,
2025-01-01 12:08:06.017227,192.168.158.177,10.0.219.228,TCP,51338,1568.8765301162337,52,12.229771264168111,0,
2025-01-01 08:38:34.017269,192.168.8.136,10.0.144.47,UDP,59633,1724.3553655555306,71,5.105878839485368,0,
2025-01-01 03:51:16.017309,192.168.114.28,10.0.30.55,TCP,62028,992.4452263624831,89,5.313258377003111,0,
2025-01-01 04:20:22.017352,192.168.4.44,10.0.103.231,UDP,52708,1953.5981878992252,59,91.77743821062946,0,
2025-01-01 03:35:55.017392,192.168.75.209,10.0.44.236,UDP,37245,1997.9808023276637,74,23.18857533700012,0,
2025-01-01 07:39:07.017431,192.168.151.108,10.0.75.82,TCP,27524,1585.6387749815456,58,5.329953553049933,0,
2025-01-01 13:53:13.017471,192.168.84.56,10.0.205.202,TCP,51707,1364.8925872925852,96,17.79463064737875,0,
2024-12-31 15:43:32.017511,192.168.71.253,10.0.174.250,UDP,60937,1247.8407937561917,17,14.734968642227642,0,
2024-12-31 23:31:09.017553,192.168.68.165,10.0.67.206,TCP,45380,1077.5418801193769,72,21.552743645925492,0,
2025-01-01 12:03:34.017596,192.168.247.35,10.0.202.218,TCP,58393,1311.4505512242079,46,66.51773491362573,0,
2024-12-31 23:07:07.017637,192.168.208.31,10.0.205.19,TCP,40194,1583.439033514296,40,118.55791850550543,0,
2024-12-31 18:23:20.017678,192.168.1.238,10.0.210.187,UDP,36919,1367.6039910038862,64,8.985930272665,0,
2025-01-01 03:24:04.017718,192.168.132.167,10.0.49.85,ICMP,30991,1994.872170705765,48,16.811958556903075,0,
2024-12-31 21:14:38.017759,192.168.150.13,10.0.70.19,TCP,54800,394.481785850144,57,41.805042372513505,0,
2024-12-31 18:36:39.017813,192.168.40.129,10.0.108.184,ICMP,43313,969.9174713443746,65,9.601342010718293,0,
2025-01-01 02:43:11.017857,192.168.166.94,10.0.106.164,ICMP,1693,1059.2113522862364,37,29.776323791693347,0,
2025-01-01 08:10:02.017898,192.168.126.226,10.0.33.68,TCP,9743,1147.2955607734002,59,3.4060836840468545,0,
2025-01-01 01:43:35.017939,192.168.11.7,10.0.114.121,TCP,29940,1487.4080343971198,47,143.70849365470983,0,
2024-12-31 20:12:01.017979,192.168.83.135,10.0.223.238,UDP,60467,973.638335441344,52,26.13049940543295,0,
2025-01-01 03:23:29.018018,192.168.194.142,10.0.24.143,ICMP,41679,1614.5209366476745,10,63.56361091816089,0,
2024-12-31 15:57:40.018059,192.168.126.91,10.0.96.151,TCP,15964,2566.3088516518474,95,26.272887042203184,0,
2025-01-01 11:53:38.018100,192.168.8.106,10.0.119.163,TCP,30082,1992.6201734997703,14,4.075178135725787,0,
2025-01-01 09:42:54.018141,192.168.106.9,10.0.94.117,TCP,55770,1894.6406200972008,52,12.130400269162843,0,
2024-12-31 18:47:43.018182,192.168.246.22,10.0.162.9,TCP,43827,1947.3915656525219,18,3.3339874497570303,0,
2025-01-01 01:21:35.018224,192.168.169.36,10.0.87.14,TCP,22420,1667.4495337986193,56,25.63748656539408,0,
2024-12-31 19:58:22.018264,192.168.158.221,10.0.94.82,UDP,48341,2370.687332713267,40,9.666015134664907,0,
2024-12-31 22:22:27.018303,192.168.30.60,10.0.82.240,TCP,23720,1274.2111114787251,34,28.61010134761254,0,
2025-01-01 08:11:54.018344,192.168.209.83,10.0.141.77,TCP,29936,2055.5134260938607,41,38.38092309395084,0,
2025-01-01 11:44:14.018384,192.168.98.196,10.0.9.117,TCP,5071,1366.0925021097062,6,25.80076871213886,0,
2024-12-31 23:10:00.018424,192.168.107.174,10.0.170.253,TCP,43964,1899.2052229391693,14,46.281305722045744,0,
2025-01-01 13:05:37.018463,192.168.166.118,10.0.52.253,TCP,24411,962.0137996631208,57,94.84323988123616,0,
2025-01-01 04:57:44.018502,192.168.8.107,10.0.108.92,TCP,55196,1780.225376813265,94,15.995233162864636,0,
2025-01-01 01:38:49.018541,192.168.48.34,10.0.47.202,TCP,32407,2329.352206061932,15,30.44177471075396,0,
2025-01-01 04:18:01.018580,192.168.73.58,10.0.206.57,TCP,5037,531.0501736817272,61,2.1392881146079064,0,
2025-01-01 02:53:24.018619,192.168.3.207,10.0.227.127,UDP,65384,1474.1605655121728,54,39.100623121116456,0,
2025-01-01 02:34:02.018657,192.168.146.238,10.0.60.214,UDP,41215,1145.5279442882672,88,4.652334908952295,0,
2025-01-01 12:11:45.018696,192.168.34.167,10.0.52.154,TCP,58520,1130.0581129953537,84,20.486073339803085,0,
2025-01-01 09:49:21.018735,192.168.30.84,10.0.198.140,TCP,64516,648.4137107560988,10,23.953036476529558,0,
2025-01-01 03:56:34.018774,192.168.14.139,10.0.206.246,TCP,62317,1173.0551969810253,23,10.422073062195176,0,
2025-01-01 14:20:49.018825,192.168.222.84,10.0.188.14,TCP,480,1139.915291615138,42,16.65827808971432,0,
2024-12-31 21:24:47.018865,192.168.242.140,10.0.12.66,TCP,35680,1247.6075816081277,86,43.56359162639467,0,
2025-01-01 10:45:02.018905,192.168.182.151,10.0.95.94,UDP,63594,1346.7471584417408,92,19.47447841443556,0,
2025-01-01 14:02:25.018944,192.168.247.154,10.0.61.84,TCP,27234,1823.3602311506397,7,0.39577909381932175,0,
2024-12-31 15:58:27.018984,192.168.19.79,10.0.246.116,TCP,4740,2243.436505661257,95,21.533838542421858,0,
2025-01-01 04:40:19.019024,192.168.169.145,10.0.123.107,TCP,14193,1398.4012107712101,82,6.556357824568908,0,
2025-01-01 10:31:14.019063,192.168.69.177,10.0.233.92,TCP,23723,2123.9859506972007,67,2.701340484342674,0,
2025-01-01 12:23:51.019103,192.168.84.15,10.0.187.120,TCP,6179,1697.7129213198168,8,5.221692715084835,0,
2024-12-31 22:36:02.019142,192.168.176.221,10.0.195.153,TCP,57039,1846.8866579732571,57,22.734805066588848,0,
2025-01-01 06:54:33.019181,192.168.157.83,10.0.64.136,TCP,64028,1204.466445514801,22,55.325340222512914,0,
2024-12-31 15:14:57.019220,192.168.114.203,10.0.22.126,TCP,40084,1658.8205426244049,89,6.9037143602638205,0,
2025-01-01 07:27:06.019259,192.168.71.152,10.0.177.90,UDP,23813,1503.1307111364188,86,69.37479003330763,0,
2025-01-01 02:50:54.019299,192.168.113.79,10.0.203.3,TCP,60834,1796.7122172498057,24,45.56274434754845,0,
2025-01-01 12:23:57.019338,192.168.230.151,10.0.121.23,TCP,11444,1728.252316342544,80,121.87788563772645,0,
2024-12-31 17:44:14.019377,192.168.179.240,10.0.118.118,TCP,60602,1977.4325532087014,61,54.81755456180956,0,
2025-01-01 02:31:33.019416,192.168.64.73,10.0.190.111,TCP,22905,1629.2752002616455,66,58.140511470825686,0,
2024-12-31 16:59:20.019455,192.168.222.178,10.0.40.189,UDP,5977,1333.9805339807951,64,55.60432822470317,0,
2024-12-31 18:56:25.019495,192.168.229.125,10.0.241.216,TCP,58061,1113.9390488039592,20,79.28253311080412,0,
2025-01-01 08:51:22.019535,192.168.42.146,10.0.101.241,TCP,59486,2960.1165989844994,14,48.21351799786985,0,
2024-12-31 23:39:55.019575,192.168.116.128,10.0.237.139,TCP,43502,2290.919554597049,39,9.885378855470393,0,
2025-01-01 11:46:46.019614,192.168.225.191,10.0.157.62,TCP,40658,1463.574866701385,66,34.142045903703114,0,
2025-01-01 13:58:21.019653,192.168.166.61,10.0.238.224,TCP,7637,1575.5099526090655,72,3.1546556920593427,0,
2025-01-01 03:09:44.019693,192.168.76.118,10.0.143.161,TCP,51260,1925.2980188855165,63,15.33724814568413,0,
2025-01-01 01:52:01.019732,192.168.239.75,10.0.31.205,UDP,42982,1999.747991401064,89,24.987753176057293,0,
2024-12-31 15:06:30.019773,192.168.244.124,10.0.45.130,ICMP,10572,826.5742625830669,60,32.62700206738244,0,
2024-12-31 20:45:26.019822,192.168.136.27,10.0.31.69,TCP,3222,1219.2074836835934,30,26.97525910650106,0,
2025-01-01 07:55:03.019862,192.168.251.76,10.0.166.69,TCP,56513,1767.8381841679816,28,56.23932206327301,0,
2024-12-31 15:11:10.019902,192.168.139.200,10.0.34.215,UDP,40170,1617.8854854592873,66,8.787415142578025,0,
2025-01-01 03:37:34.019942,192.168.166.120,10.0.246.104,TCP,7363,1402.5226936820288,83,8.354885141452934,0,
2025-01-01 06:21:49.019982,192.168.221.218,10.0.103.17,UDP,48280,1004.6945658135708,93,12.630597773682604,0,
2025-01-01 00:41:23.020025,192.168.53.6,10.0.233.254,TCP,12931,1281.149653742692,2,54.45629679263928,0,
2025-01-01 08:29:46.020068,192.168.114.132,10.0.62.189,UDP,56682,1326.1142653272714,97,3.4399360010754925,0,
2025-01-01 07:38:48.020111,192.168.12.142,10.0.27.113,TCP,33111,1224.4111873699692,4,27.809393829346675,0,
2024-12-31 18:07:00.020152,192.168.15.79,10.0.46.44,UDP,37969,1578.8523316147237,53,56.61592307205104,0,
2025-01-01 01:13:57.020193,192.168.236.145,10.0.103.249,TCP,25959,2034.9441316764146,35,86.60592830651814,0,
2024-12-31 17:33:34.020234,192.168.1.57,10.0.64.119,TCP,28571,972.0537469948022,38,54.04099763693732,0,
2025-01-01 10:35:33.020274,192.168.145.26,10.0.176.204,TCP,45680,2438.6233873203155,95,15.956138667933498,0,
2024-12-31 17:28:05.020314,192.168.76.143,10.0.6.248,UDP,42546,1560.1997061827135,12,76.01048154466437,0,
2024-12-31 16:46:29.020354,192.168.131.80,10.0.118.157,TCP,47477,1083.2672471796213,37,76.04735654525564,0,
2024-12-31 15:27:10.020397,192.168.249.131,10.0.234.131,UDP,44765,2030.4808771091036,52,99.17205666960082,0,
2025-01-01 03:45:04.020440,192.168.57.214,10.0.210.109,UDP,4171,849.1584154710031,73,39.806516562131364,0,
2024-12-31 19:12:57.020482,192.168.191.36,10.0.32.109,ICMP,52577,687.5700364607361,62,7.517605747191756,0,
2024-12-31 15:33:40.020524,192.168.71.131,10.0.190.161,TCP,19090,1238.6794985508602,97,24.87838883183314,0,
2024-12-31 23:32:25.020564,192.168.142.222,10.0.137.102,TCP,63811,1634.9004105773543,27,9.085756485138782,0,
2024-12-31 22:09:44.020604,192.168.15.42,10.0.176.109,TCP,54827,2094.3566853313237,25,7.022684421530282,0,
2025-01-01 12:21:58.020647,192.168.211.49,10.0.230.161,TCP,5120,1813.3103468833335,51,0.5321938955804655,0,
2024-12-31 23:57:40.020687,192.168.171.78,10.0.184.36,TCP,43186,2020.5501818660537,51,5.637030443615248,0,
2024-12-31 16:11:08.020729,192.168.159.71,10.0.207.96,UDP,49197,1259.4810974133914,50,2.2338176531402483,0,
2024-12-31 18:40:43.020769,192.168.14.244,10.0.82.144,UDP,35883,1525.8663651959287,81,28.928539201836575,0,
2024-12-31 17:17:22.020822,192.168.24.101,10.0.196.141,ICMP,64459,1107.6307309952551,92,16.01209859665107,0,
2025-01-01 14:15:30.020864,192.168.233.2,10.0.12.96,TCP,20805,3085.2264531656065,44,32.00398860962876,0,
2025-01-01 05:09:35.020905,192.168.45.13,10.0.30.205,UDP,11982,1677.7450411620994,6,1.8089556141070446,0,
2025-01-01 03:23:12.020947,192.168.33.65,10.0.72.221,UDP,24688,1992.992493052726,49,76.79728538808297,0,
2024-12-31 22:22:35.020989,192.168.45.19,10.0.106.52,ICMP,31416,1204.872276384561,77,23.6018373799636,0,
2024-12-31 22:53:56.021032,192.168.80.204,10.0.45.195,ICMP,41527,1482.2469925435832,38,10.758113356566936,0,
2025-01-01 12:24:01.021073,192.168.96.213,10.0.33.225,ICMP,8723,1120.4436903714225,31,13.806998273821355,0,
2024-12-31 17:07:06.021126,192.168.19.225,10.0.61.100,TCP,20360,1208.666784751837,1,37.540294731547874,0,
2025-01-01 13:58:06.021165,192.168.90.229,10.0.49.76,ICMP,28099,1629.9936062063343,13,9.072008366980189,0,
2025-01-01 14:00:13.021204,192.168.137.98,10.0.145.169,TCP,35504,587.734413686328,19,12.54759736254339,0,
2025-01-01 09:02:52.021244,192.168.52.119,10.0.177.58,TCP,35998,627.8767921453597,33,5.799487182836538,0,
2024-12-31 18:03:50.021283,192.168.75.54,10.0.168.4,TCP,5122,1840.6246175040867,81,34.260926812519834,0,
2025-01-01 08:10:17.021322,192.168.253.82,10.0.166.181,TCP,60579,1004.0845796386113,51,3.8094597005405033,0,
2024-12-31 17:30:14.021361,192.168.237.63,10.0.48.166,TCP,22115,866.2025865374346,35,44.347773465970874,0,
2025-01-01 06:00:57.021400,192.168.5.113,10.0.38.29,TCP,17811,1354.9376638473295,78,12.069086798097084,0,
2025-01-01 05:43:53.021439,192.168.158.104,10.0.169.62,TCP,1635,1495.922501060327,3,3.4236848822333914,0,
2025-01-01 04:13:59.021478,192.168.110.45,10.0.54.49,TCP,16731,2142.948719411244,55,10.799141447862459,0,
2024-12-31 15:42:11.021517,192.168.144.93,10.0.193.56,TCP,21260,1617.776030187694,2,34.444518192593044,0,
2025-01-01 01:12:36.021557,192.168.251.151,10.0.156.40,UDP,7565,1885.8459341022603,96,77.68031806458224,0,
2025-01-01 07:22:07.021596,192.168.206.170,10.0.166.171,TCP,59373,1824.6793975927953,23,84.74302771674657,0,
2025-01-01 11:34:28.021634,192.168.174.86,10.0.232.171,TCP,28966,2049.377563958049,16,42.0930950931574,0,
2024-12-31 23:00:53.021673,192.168.242.16,10.0.55.238,ICMP,1107,679.3481287823322,87,17.16853162095638,0,
2024-12-31 23:24:44.021712,192.168.53.173,10.0.248.23,TCP,49935,1769.701652300997,95,3.2378308318046365,0,
2024-12-31 18:29:05.021751,192.168.151.234,10.0.63.44,ICMP,19765,1062.3201359071172,31,12.55461616618831,0,
2025-01-01 01:37:55.021799,192.168.40.216,10.0.203.134,TCP,8661,1569.0747675670323,14,58.59450369189256,0,
2025-01-01 09:46:01.021841,192.168.23.177,10.0.201.53,TCP,7073,1720.6404055481212,28,79.35963293090916,0,
2025-01-01 11:45:01.021880,192.168.168.38,10.0.71.61,ICMP,3711,1688.79921788739,30,22.537499231730234,0,
2024-12-31 22:28:28.021919,192.168.118.40,10.0.250.7,TCP,42517,1701.9581133225502,12,2.8336158521198187,0,
2025-01-01 09:41:27.021958,192.168.105.137,10.0.204.208,TCP,29584,1467.5672595893834,14,118.09526633183363,0,
2024-12-31 15:06:02.021996,192.168.209.248,10.0.174.122,ICMP,45802,1813.2803535103064,45,52.84722857941771,0,
2025-01-01 01:35:45.022035,192.168.5.116,10.0.1.183,TCP,34434,1333.7929778590508,38,19.870778974332705,0,
2024-12-31 19:37:52.022074,192.168.225.142,10.0.62.32,TCP,48255,2319.3964228425093,56,2.7009344342649912,0,
2024-12-31 17:14:49.022113,192.168.132.94,10.0.22.10,TCP,29788,1420.6367036061133,28,21.147376285766036,0,
2025-01-01 12:59:11.022152,192.168.214.206,10.0.28.243,TCP,14098,1179.5807938807714,23,76.67895710838748,0,
2025-01-01 00:05:50.022190,192.168.58.111,10.0.158.82,UDP,56465,2301.942715788422,18,17.45413475048696,0,
2025-01-01 01:58:53.022229,192.168.236.207,10.0.143.206,ICMP,21268,1822.4919169852203,53,81.43579934796992,0,
2024-12-31 18:01:04.022268,192.168.5.161,10.0.194.41,TCP,12009,1574.1715454583382,65,77.73409801991981,0,
2025-01-01 07:43:50.022308,192.168.202.129,10.0.216.56,TCP,30648,1651.1097271428898,65,29.608665931866113,0,
2025-01-01 00:27:43.022349,192.168.48.167,10.0.146.25,TCP,18317,1169.0825887241003,24,7.510965951396457,0,
2024-12-31 18:02:14.022390,192.168.46.231,10.0.209.44,TCP,13745,915.0593292883632,37,16.777085412165054,0,
2025-01-01 02:53:14.022429,192.168.147.37,10.0.180.233,TCP,21326,1140.3383273341399,81,30.55336443358383,0,
2024-12-31 15:49:26.022468,192.168.81.222,10.0.98.158,TCP,9248,1904.183727769335,85,25.893110295777817,0,
2025-01-01 07:48:44.022517,192.168.169.90,10.0.242.140,TCP,53749,2186.280319909958,33,31.978941417254426,0,
2025-01-01 13:41:28.022567,192.168.168.159,10.0.137.193,TCP,46192,1381.5967767663992,11,22.00322317061068,0,
2025-01-01 06:21:51.022609,192.168.28.74,10.0.5.186,TCP,57291,1874.1310445956747,90,32.503274266902444,0,
2024-12-31 21:12:16.022660,192.168.60.157,10.0.127.4,TCP,15736,490.7141560046682,43,2.1704332360457808,0,
2024-12-31 20:01:51.022701,192.168.96.250,10.0.55.138,TCP,38703,792.3326409777122,8,8.711172661276894,0,
2024-12-31 22:25:56.022740,192.168.166.34,10.0.55.13,UDP,29098,1946.5053236213294,25,1.2023474892731327,0,
2024-12-31 23:12:47.022780,192.168.219.249,10.0.167.243,ICMP,25226,510.3850183333925,56,12.763452675027798,0,
2024-12-31 15:23:44.022829,192.168.38.185,10.0.190.222,UDP,19474,2211.9535487918183,77,23.52966183049515,0,
2025-01-01 09:55:48.022869,192.168.164.110,10.0.253.220,TCP,946,755.9372719528691,66,7.788238595757274,0,
2025-01-01 00:40:52.022910,192.168.243.227,10.0.38.113,ICMP,42312,922.0677739211004,79,63.52894634936174,0,
2025-01-01 12:09:29.022951,192.168.28.67,10.0.132.15,TCP,35186,2385.41549442633,85,2.9268085665427312,0,
2025-01-01 04:42:40.022993,192.168.240.36,10.0.199.151,TCP,17773,2042.0428698162696,90,68.39738000502108,0,
2025-01-01 11:40:49.023032,192.168.129.179,10.0.108.222,TCP,18660,1467.5224544670443,31,17.60616202084124,0,
2024-12-31 16:02:51.023072,192.168.35.244,10.0.34.99,ICMP,46885,1315.2271743260528,11,73.88377830569465,0,
2024-12-31 22:07:29.023135,192.168.90.38,10.0.76.78,UDP,20915,2692.751431488135,33,16.565370558078698,0,
2025-01-01 08:10:15.023225,192.168.106.8,10.0.254.242,TCP,57578,750.5178352656723,65,8.292209402035986,0,
2025-01-01 11:58:51.023305,192.168.73.83,10.0.204.170,TCP,38250,1743.220801837266,52,38.45855521169632,0,
2025-01-01 07:20:11.023375,192.168.168.227,10.0.131.221,TCP,29573,1814.3068857181695,68,3.3150754352764076,0,
2025-01-01 01:12:32.023448,192.168.85.213,10.0.209.190,TCP,43029,951.8566808959175,18,3.919456268201821,0,
2025-01-01 10:01:03.023494,192.168.40.161,10.0.178.64,TCP,43715,860.5742244583524,82,32.94049044955644,0,
2025-01-01 12:48:30.023535,192.168.23.108,10.0.146.5,TCP,23356,2230.287894414412,91,11.018849560041575,0,
2025-01-01 01:44:47.023576,192.168.211.221,10.0.180.19,TCP,41399,988.8031374292058,31,5.090309333600746,0,
2024-12-31 15:57:19.023617,192.168.79.251,10.0.73.204,TCP,35039,1971.5232208450611,16,20.535806451994397,0,
2025-01-01 10:08:53.023658,192.168.75.86,10.0.12.208,ICMP,51416,1070.0421675290715,61,27.918750336060196,0,
2025-01-01 02:05:57.023698,192.168.164.177,10.0.8.16,TCP,1150,1289.5586516590042,60,103.1457319778381,0,
2025-01-01 01:13:27.023738,192.168.128.186,10.0.154.246,TCP,12451,1104.5417126361076,83,54.38090038435225,0,
2024-12-31 20:00:37.023779,192.168.130.70,10.0.243.70,UDP,17277,1863.3796014392005,55,34.677667721499446,0,
2025-01-01 08:35:32.023833,192.168.144.10,10.0.250.119,UDP,46936,450.178299477212,95,16.67416058685878,0,
2025-01-01 07:51:34.023875,192.168.139.168,10.0.235.244,TCP,56336,1512.8892681883765,36,23.70826468408168,0,
2025-01-01 08:32:28.023916,192.168.216.121,10.0.194.181,ICMP,38505,1738.4536132217781,32,12.446744505681618,0,
2025-01-01 02:14:45.023957,192.168.213.201,10.0.32.198,TCP,50504,1608.506554951557,51,6.260390684340017,0,
2024-12-31 18:37:45.023997,192.168.204.99,10.0.197.134,UDP,48085,1004.4079281426657,65,7.2347644136981835,0,
2024-12-31 21:03:40.024038,192.168.63.232,10.0.248.134,TCP,1278,1440.043274824139,96,5.962830304662216,0,
2024-12-31 15:39:54.024078,192.168.135.125,10.0.42.18,TCP,27573,1517.7738008474819,53,17.758031785506677,0,
2025-01-01 14:32:27.024121,192.168.140.178,10.0.28.206,TCP,52034,1824.0428808960912,84,15.100396886010545,0,
2025-01-01 03:02:56.024166,192.168.106.237,10.0.101.142,TCP,26705,650.0113181632371,93,25.866964270422077,0,
2024-12-31 18:36:41.024210,192.168.232.210,10.0.133.19,TCP,33929,1159.636901230042,56,133.18508368154482,0,
2025-01-01 01:18:33.024252,192.168.254.174,10.0.21.60,ICMP,18434,1505.9031560431215,86,15.52926150371908,0,
2024-12-31 16:09:27.024294,192.168.142.165,10.0.48.201,TCP,46107,1578.3314277569336,16,102.07872228913673,0,
2025-01-01 13:29:52.024336,192.168.37.140,10.0.248.63,TCP,58783,1580.2925945282213,34,14.513546670012019,0,
2024-12-31 19:37:47.024377,192.168.250.149,10.0.252.81,TCP,18907,1210.186269723757,39,47.67256055442096,0,
2025-01-01 09:03:27.024420,192.168.122.46,10.0.31.120,TCP,16201,1486.3796419623104,86,49.75124558897188,0,
2024-12-31 23:16:05.024461,192.168.158.36,10.0.120.33,TCP,50939,1313.5666225251384,99,3.95938547030099,0,
2024-12-31 23:11:35.024502,192.168.83.214,10.0.253.20,TCP,40084,1638.049219414509,45,7.400096330374155,0,
2024-12-31 16:10:04.024542,192.168.244.130,10.0.243.212,TCP,9855,752.3637871882664,51,19.11568494463087,0,
2025-01-01 10:15:04.024581,192.168.213.20,10.0.216.62,UDP,23357,1446.5573171958656,61,94.36619540881694,0,
2025-01-01 11:26:48.024621,192.168.175.239,10.0.200.84,TCP,41459,1128.3062048655306,22,33.379702594527544,0,
2025-01-01 04:39:51.024662,192.168.30.57,10.0.81.172,TCP,21398,1267.683719577268,22,50.69048955431866,0,
